,exp_name,env_name,seed,metric,env_step,value
267,drq,Ant_v4,10,avg_return,400000,6863.505859375
268,drq,Ant_v4,10,avg_return,425000,6801.08837890625
269,drq,Ant_v4,10,avg_return,450000,7654.8193359375
270,drq,Ant_v4,10,avg_return,475000,7479.6103515625
271,drq,Ant_v4,10,avg_return,500000,7728.41162109375
272,drq,Ant_v4,10,avg_return,525000,7648.099609375
273,drq,Ant_v4,10,avg_return,550000,7778.0869140625
274,drq,Ant_v4,10,avg_return,575000,7766.591796875
275,drq,Ant_v4,10,avg_return,600000,7738.45556640625
276,drq,Ant_v4,10,avg_return,625000,7385.095703125
277,drq,Ant_v4,10,avg_return,650000,7886.130859375
278,drq,Ant_v4,10,avg_return,675000,7508.6748046875
279,drq,Ant_v4,10,avg_return,700000,7849.041015625
280,drq,Ant_v4,10,avg_return,725000,7814.025390625
281,drq,Ant_v4,10,avg_return,750000,7772.1083984375
282,drq,Ant_v4,10,avg_return,775000,8003.39453125
283,drq,Ant_v4,10,avg_return,800000,7952.75927734375
284,drq,Ant_v4,10,avg_return,825000,7979.47021484375
285,drq,Ant_v4,10,avg_return,850000,7902.45556640625
286,drq,Ant_v4,10,avg_return,875000,7990.841796875
287,drq,Ant_v4,10,avg_return,900000,8053.80859375
288,drq,Ant_v4,10,avg_return,925000,8063.998046875
289,drq,Ant_v4,10,avg_return,950000,8027.1943359375
290,drq,Ant_v4,10,avg_return,975000,8101.04296875
291,drq,Ant_v4,10,avg_return,1000000,8119.70654296875
292,drq,Ant_v4,20,avg_return,0,-785.3073120117188
293,drq,Ant_v4,20,avg_return,25000,310.7972106933594
294,drq,Ant_v4,20,avg_return,50000,2312.097900390625
295,drq,Ant_v4,20,avg_return,75000,2425.603759765625
296,drq,Ant_v4,20,avg_return,100000,4439.0986328125
297,drq,Ant_v4,20,avg_return,125000,5024.48486328125
298,drq,Ant_v4,20,avg_return,150000,4798.7119140625
299,drq,Ant_v4,20,avg_return,175000,5774.87255859375
300,drq,Ant_v4,20,avg_return,200000,5259.1162109375
301,drq,Ant_v4,20,avg_return,225000,5992.2138671875
302,drq,Ant_v4,20,avg_return,250000,4653.1640625
303,drq,Ant_v4,20,avg_return,275000,5749.84375
304,drq,Ant_v4,20,avg_return,300000,5474.14404296875
305,drq,Ant_v4,20,avg_return,325000,5962.6240234375
306,drq,Ant_v4,20,avg_return,350000,7010.80029296875
307,drq,Ant_v4,20,avg_return,375000,7056.896484375
308,drq,Ant_v4,20,avg_return,400000,5183.4560546875
309,drq,Ant_v4,20,avg_return,425000,6643.71875
310,drq,Ant_v4,20,avg_return,450000,6960.95263671875
311,drq,Ant_v4,20,avg_return,475000,6545.671875
312,drq,Ant_v4,20,avg_return,500000,7288.00146484375
313,drq,Ant_v4,20,avg_return,525000,6135.337890625
314,drq,Ant_v4,20,avg_return,550000,7668.63232421875
315,drq,Ant_v4,20,avg_return,575000,7096.48583984375
316,drq,Ant_v4,20,avg_return,600000,7227.5146484375
317,drq,Ant_v4,20,avg_return,625000,7838.705078125
318,drq,Ant_v4,20,avg_return,650000,7506.1650390625
319,drq,Ant_v4,20,avg_return,675000,6624.65576171875
320,drq,Ant_v4,20,avg_return,700000,6416.626953125
321,drq,Ant_v4,20,avg_return,725000,5512.38134765625
322,drq,Ant_v4,20,avg_return,750000,7859.92529296875
323,drq,Ant_v4,20,avg_return,775000,6983.54736328125
324,drq,Ant_v4,20,avg_return,800000,7522.9091796875
325,drq,Ant_v4,20,avg_return,825000,7320.9775390625
326,drq,Ant_v4,20,avg_return,850000,7995.5830078125
327,drq,Ant_v4,20,avg_return,875000,7948.505859375
